text-davinci-003,text-davinci-003,rouge1,rouge1,attention,attention,perplexity,perplexity,bertscore,bertscore,lexrank,lexrank,simcse,simcse,gptpmi,gptpmi
ndcg,ap,ndcg,ap,ndcg,ap,ndcg,ap,ndcg,ap,ndcg,ap,ndcg,ap,ndcg,ap
1.0,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0,0.9999999999999998
0.955306679176657,0.75,0.9386470997399792,0.7555555555555555,0.8959722661926245,0.7555555555555555,0.9906609666436668,1.0,0.8959722661926245,0.7555555555555555,0.8823241842659407,0.6666666666666667,1.0,1.0,1.0,1.0
0.637697981444408,0.2813852813852814,0.922229710967338,0.8666666666666667,0.8468705534245313,0.6333333333333333,0.9894634029318996,1.0,0.965107356817809,0.9166666666666664,0.7874624898697384,0.4249999999999999,0.9803186831007702,0.9166666666666664,0.986352011301478,0.9166666666666664
0.8090858090523884,0.5,0.8984512530370166,0.6428571428571428,0.6174836513378048,0.2666666666666666,0.8700531886662592,0.8333333333333333,0.8723952385943176,0.6666666666666666,0.8754388319034263,0.6666666666666666,0.9090329044004908,0.8333333333333333,0.8620882376935971,0.6666666666666666
0.6564045166147148,0.1825396825396825,0.8874207905310155,0.6666666666666666,0.7082005222561638,0.325,0.8962072697452381,0.6666666666666666,0.8404106102452792,0.6428571428571428,0.5822907158600951,0.325,0.8786539580399099,0.8333333333333333,0.6963507923745138,0.45
0.8173557181023442,0.4333333333333333,0.7484335145295854,0.4111111111111111,0.5883518898492895,0.3174603174603174,0.8773783753384314,0.6388888888888888,0.8585927949417308,0.5555555555555556,0.8991275514701205,0.7,0.7943230397541984,0.4333333333333333,0.7832443938248337,0.3833333333333333
0.8220804409483651,0.4242424242424242,0.694362394307331,0.4154761904761904,0.6775457076937392,0.3992424242424243,0.937459941150752,0.8303571428571428,0.6309539505430283,0.3492424242424242,0.8787022711620875,0.59375,0.7054601065984468,0.4833333333333333,0.8614766065304255,0.6916666666666667
0.7513878746266849,0.5666666666666667,0.9883238941670835,0.9166666666666666,0.7444095357768907,0.6791666666666667,0.9870231486416434,0.95,0.9779485338596076,0.9166666666666666,0.8859783976411133,0.8875,0.958563429687092,0.9166666666666666,0.8992655397924084,0.7708333333333333
0.6790554128630961,0.3206349206349206,0.6974053037666579,0.2944444444444444,0.7404452823274686,0.2896825396825396,0.7494518200622541,0.3055555555555555,0.5458679459142052,0.2507936507936508,0.6182024348689928,0.3055555555555555,0.6079855590324071,0.2666666666666666,0.56711839747304,0.3194444444444444
0.961533218651412,1.0,0.968364126143714,0.9999999999999998,0.9707957224379308,0.9999999999999998,0.9787121604923013,0.9999999999999998,0.984714159913445,0.9999999999999998,0.8878979077779348,0.9999999999999998,0.9822825636192284,0.9999999999999998,0.9787121604923013,0.9999999999999998
0.7100805843891294,0.3333333333333333,0.95940386421389,1.0,0.5421259880165911,0.2,0.9572665816945928,1.0,0.9752338879617404,1.0,0.8817619194503157,0.5,0.9635825499105616,1.0,0.8847922583713601,0.5
0.6913274222171905,0.3611111111111111,0.8284912764062085,0.6,0.9324700085025952,0.7777777777777777,0.5202519813711459,0.3595238095238095,0.5949390691961072,0.3869047619047618,0.7119072947644414,0.6111111111111112,0.8492487728688168,0.6666666666666667,0.5479883702198141,0.4111111111111111
0.7490946287332064,0.4583333333333333,0.9060254355346824,0.8055555555555556,0.5931729515195113,0.4206349206349206,0.7817225087283064,0.5575757575757576,0.9674679834891692,0.9166666666666664,0.5510564816646912,0.3313492063492063,0.9060254355346824,0.8055555555555556,0.732828620477791,0.6388888888888888
0.9529326507871538,0.8303571428571428,0.9828920819566876,0.95,0.6325004241086446,0.4761904761904761,0.9828920819566876,0.95,0.8988898126139723,0.75,0.8773497378596236,0.7048611111111112,0.9999999999999998,1.0,0.8667163765466583,0.7095238095238094
0.8487023179562092,0.5,0.783921161938578,0.5833333333333334,0.5116320067585302,0.2916666666666666,0.7898988687367733,0.6111111111111112,0.7936389818186059,0.5833333333333334,0.6418968535952065,0.3928571428571428,0.8390583899782159,0.625,0.910553733092568,0.8333333333333333
0.9274742884222116,0.6,0.858353055485633,0.4333333333333333,0.7608464085672496,0.2777777777777778,0.9308374740240896,0.6464646464646464,0.9707228599931716,1.0,0.836480682996808,0.35,0.8902869290087939,0.5888888888888889,0.8946289414166344,0.7555555555555555
0.8385407491115,0.4,0.8814471897379531,0.6,0.9681491776573842,1.0,0.9561001481949636,1.0,0.8474343582059782,0.6,0.6173521145131473,0.2916666666666666,0.8659981490753573,0.6666666666666666,0.6969312286235002,0.3666666666666667
0.9379872701465752,0.5,0.8513651470396277,0.25,0.8277262995328679,0.1666666666666666,0.96178900434131,1.0,0.8424918311719564,0.25,0.9638397473765726,1.0,0.862428989007208,0.25,0.9014447560586768,0.5
0.593053052919982,0.2888888888888888,0.9545839921405568,0.9166666666666664,0.8118760401643264,0.5873015873015872,0.6969931977925711,0.4888888888888888,0.9545839921405568,0.9166666666666664,0.6269468157095547,0.4206349206349206,0.8862903723241173,0.6428571428571428,0.8342765054204296,0.6428571428571428
0.5896918237758784,0.2,0.3010299956639808,0.1111111111111111,0.3562071871080223,0.1666666666666666,1.0,1.0,0.6309297535714573,0.5,0.6309297535714573,0.5,1.0,1.0,0.5,0.3333333333333333
0.7151316730269853,0.3650793650793651,0.5607149486399045,0.3472222222222222,0.6925179025196012,0.5777777777777777,0.9252926491301928,0.7777777777777777,0.9252926491301928,0.7777777777777777,0.845213430024516,0.7,0.5958841370683464,0.4777777777777778,0.8460416674708995,0.5909090909090908
0.611719662116138,0.2777777777777778,0.5150682498662156,0.2611111111111111,0.5373298398975012,0.3158730158730158,0.8418778545506347,0.8666666666666667,0.5938948012972667,0.3769230769230769,0.5613706492581325,0.3388278388278388,0.617701654645983,0.4658119658119658,0.5511322110617008,0.3686868686868687
0.6915107176092091,0.3409090909090909,0.9197207891481876,0.8333333333333333,0.5109559939712155,0.3095238095238095,0.7841802768331765,0.5909090909090909,1.0,1.0,0.4746852232495125,0.25,0.8175295903539447,0.6428571428571428,0.7977228895450265,0.6111111111111112
0.7242405511179135,0.375,0.7123434578012986,0.5,0.7135395250017831,0.5888888888888889,0.9796808707575754,0.9166666666666664,0.9303576507694432,0.8333333333333333,0.5525468385236848,0.2216931216931217,0.8138602624970115,0.5888888888888889,0.5849785277923228,0.3373015873015872
0.943931171870272,0.6444444444444444,0.9403622431548678,0.6666666666666667,0.8536910489093565,0.4444444444444445,0.975074610365462,0.8333333333333333,0.957691119146364,0.7555555555555555,0.901312114752512,0.6388888888888888,0.9652876327894062,0.8055555555555556,0.975074610365462,0.8333333333333333
0.7284150569977165,0.4455128205128205,0.7829889863489046,0.551923076923077,0.6620727130989749,0.4682539682539682,0.80858176397969,0.5833333333333333,0.7785568296378681,0.5352564102564102,0.6203336959600725,0.3916666666666666,0.7773960039392072,0.54375,0.7802464886803864,0.5409090909090909
0.8646455704894651,0.5333333333333333,0.7408479115229587,0.4111111111111111,0.8180521157153228,0.6333333333333333,0.959851729925854,0.7555555555555555,0.8776066210028529,0.7555555555555555,0.9877505169470514,1.0,0.9206799483778376,0.8666666666666667,0.9484487018615116,0.7
0.9017183923059262,0.6761904761904761,0.9692697415724522,0.8350000000000001,0.8874757946811217,0.6295238095238095,0.9566382232844324,0.885,0.9353717716191045,0.7961904761904761,0.9583873290774588,0.8111111111111111,0.9485125405972712,0.8392857142857143,0.7835451168548884,0.6295238095238095
0.7703144190032718,0.2083333333333333,0.6471378478543476,0.2159090909090909,0.5965886416229841,0.1944444444444444,0.892094714141233,0.75,0.781563617864746,0.2916666666666666,0.9531903248296548,1.0,0.8738916219246632,0.5,0.833958552780152,0.3095238095238095
0.8931966018569938,0.6388888888888888,0.9407426011442416,0.7222222222222222,0.9159413346335362,0.6111111111111112,0.9258326078000804,0.9166666666666664,0.8719422657513747,0.4772727272727273,0.6945534725907927,0.2309523809523809,0.9524755571764598,0.7222222222222222,0.7930327109277112,0.276094276094276
0.8301894834227401,0.6,0.6447841584694203,0.4666666666666667,0.7928654229965445,0.5873015873015872,1.0,1.0,0.9134015924715544,0.7916666666666666,0.5508095940041027,0.3833333333333333,0.9674679834891692,0.9166666666666664,0.732828620477791,0.6388888888888888
0.7588011392433788,0.4746031746031746,0.8324700318564039,0.6342857142857143,0.513885920452291,0.3063003663003663,0.8443614967625619,0.7333333333333334,0.9652564137782376,0.9666666666666666,0.6850872081626305,0.5944444444444444,0.656502250948527,0.5079365079365079,0.916963202301044,0.8599999999999999
0.7271607143116278,0.4166666666666666,0.8162502120543222,0.6071428571428572,0.5710484753586335,0.3874999999999999,0.9999999999999998,1.0,0.8550231643168772,0.6583333333333333,0.9828920819566876,0.95,0.9999999999999998,1.0,0.8712137160156969,0.7152777777777777
0.7529101800895243,0.4761904761904761,0.9079979169376644,0.7222222222222222,0.5492082971179237,0.3373015873015872,0.5998505420243051,0.4206349206349206,0.9203009489193182,0.8095238095238095,0.6403423383639177,0.4027777777777778,0.9226805577850492,0.7777777777777777,0.850158870832385,0.6984126984126984
0.8674708418594679,0.5,0.8726472279141697,0.6333333333333333,0.8761927308893327,0.7,0.824216026991224,0.6095238095238096,0.9089774101168234,0.6333333333333333,0.901986316023886,0.8055555555555556,0.937286487547746,0.7555555555555555,0.9021419497941914,0.7916666666666666
0.7882260890740638,0.3333333333333333,0.8812533492874074,0.75,0.5413005456152459,0.325,0.9378475672176656,0.8333333333333333,0.9047776349149936,0.75,0.6666334275264616,0.5,0.6634901914260818,0.45,0.8689468320892018,0.6666666666666666
0.91932128682137,0.7470238095238095,0.9493885684853094,0.8611111111111112,0.5098501619682684,0.3179563492063492,1.0,1.0,0.9828920819566878,0.95,0.8843252268199591,0.7182539682539683,1.0,1.0,1.0,1.0
0.9511019330150624,0.75,0.8898363810795017,0.6333333333333333,0.7657484029689657,0.3686868686868687,0.9317043885987047,0.8333333333333333,0.9088815232064368,0.7777777777777777,0.5870616261040514,0.2343304843304843,0.8844761591108454,0.8055555555555556,0.8816504870630129,0.7
0.7944290691726562,0.2857142857142857,0.8580535520262212,0.75,0.5596379686825925,0.325,0.9218780714187756,1.0,0.9400407923638232,1.0,0.8576998514799856,0.8333333333333333,0.7314572140901145,0.5833333333333333,0.9247001476933636,1.0
0.8795026484351193,0.5928571428571427,0.884928989024901,0.7291666666666666,0.6865854110662788,0.4833333333333333,0.8897139818377251,0.7041666666666666,0.718683651932322,0.4444444444444444,0.8663575269852788,0.6349206349206349,0.7854725503252453,0.6791666666666667,0.8919692457100584,0.6178571428571429
0.785671102767211,0.3333333333333333,0.8674375735704566,0.5396825396825397,0.7635383619088764,0.2777777777777778,0.933062000406,0.7916666666666666,0.6803335280156887,0.3686868686868687,0.9068708799569778,0.6666666666666666,0.8291288437154958,0.4666666666666667,0.6722522670084946,0.373015873015873
0.955306679176657,0.75,0.9665488040107212,0.8666666666666667,0.8786746795305954,0.6388888888888888,0.8811991369160119,0.7,1.0,1.0,0.8786746795305954,0.6388888888888888,0.9665488040107212,0.8666666666666667,0.9852268707233874,0.9166666666666664
0.9674679834891692,0.9166666666666666,0.9060254355346824,0.8055555555555556,1.0,1.0,0.9674679834891692,0.9166666666666664,0.732828620477791,0.6388888888888888,0.9060254355346824,0.8055555555555556,0.9674679834891692,0.9166666666666664,0.9060254355346824,0.8055555555555556
0.9417650685372352,0.7,0.7238600480339331,0.1964285714285714,0.6888446917934227,0.375,0.8645909478521562,0.45,0.6433196200572268,0.2916666666666666,0.5851680877062946,0.2,0.6400933130031736,0.3611111111111111,0.6898921641398927,0.35
0.8186407869745509,0.5916305916305916,0.8864210372630723,0.7718253968253967,0.6518378900774514,0.4638278388278388,0.9818153513707572,0.9583333333333334,0.9445175189507892,0.8144230769230769,0.6179781034189529,0.4556878306878307,0.911648340714553,0.7575757575757576,0.893558152089463,0.6694444444444444
0.9220032870970029,0.6666666666666666,0.8885994691336015,0.75,0.7760026829567221,0.5,0.8884990574692628,0.7,0.9790187994940356,1.0,0.9321603993135896,0.75,0.9514426589871552,0.8333333333333333,0.708995963673403,0.5833333333333333
0.8838983053974641,0.7333333333333334,0.9582726388634212,0.8374999999999999,0.7256774135883737,0.7166666666666667,0.8978532653397562,0.8178571428571427,0.6985936454600674,0.5660714285714286,0.8307381051309406,0.6716269841269841,0.879330335793971,0.7513888888888888,0.9553488905720012,0.8301587301587301
0.8715626715244051,0.6805555555555556,0.969034929535229,0.8666666666666667,0.5976646002479742,0.4777777777777778,0.9777813616305048,1.0,0.915150537737135,1.0,0.810092708777842,0.6095238095238096,0.9777813616305048,1.0,0.8132022820105481,0.8055555555555556
0.6949974690268914,0.4666666666666666,0.723246790019696,0.5625,0.7638631347631665,0.6916666666666667,0.9122132477266468,0.725,0.7388821321311856,0.4242424242424242,0.532027587055456,0.3262896825396825,0.7109685583921332,0.5416666666666666,0.7401401960725443,0.4432539682539682
0.7754875071972536,0.45,0.7054079827697347,0.2678571428571428,0.5756973245137331,0.225,0.9254441628377696,0.7,0.7364153000106203,0.2428571428571428,0.8409484552764546,0.45,0.6902391522394918,0.3333333333333333,0.8403938088722714,0.4166666666666666
0.7801481847378587,0.4111111111111111,0.8728732776131576,0.6,0.5546585805146156,0.3595238095238095,0.9361226423545628,0.7916666666666666,0.6538685325739559,0.4111111111111111,0.5098744015874691,0.2296296296296296,0.8384244223304526,0.6555555555555554,0.5883476475787723,0.3694444444444444
0.8249352129483628,0.6,0.9704091209634444,0.9055555555555554,0.7424242840075183,0.6218253968253968,0.85326964163887,0.6602564102564102,0.9145683473035052,0.773611111111111,0.8672994068609471,0.663034188034188,0.9292488239937616,0.8107142857142856,0.9838048780283076,0.9484126984126984
0.831648327682218,0.6,0.9273117232789037,0.7,0.8118736371708694,0.5353535353535354,0.7323810296459234,0.6388888888888888,0.8651091699669448,0.6388888888888888,0.6793004813008412,0.2619047619047619,0.8305656388364905,0.5555555555555556,0.9222873336312672,0.8055555555555556
0.7718689172404152,0.5,0.944847956559586,1.0,0.5049211793563423,0.3333333333333333,0.9639404333166534,1.0,0.9243382314975352,1.0,0.4539434726620533,0.25,0.4177347709136276,0.2,0.6278397607958707,0.5
0.7816092072600039,0.375,0.8730617085858388,0.6388888888888888,0.7028385389962233,0.5333333333333333,0.9268645460290418,0.7916666666666666,0.9142085669506425,0.6984126984126984,0.7602595087816064,0.6388888888888888,0.9485219548387792,0.8666666666666667,0.8463098043522874,0.5317460317460317
0.9915970724458164,1.0,0.9573251664526454,0.8055555555555556,0.8735718009365211,0.7222222222222222,0.846935180918159,0.5555555555555556,0.8959722661926245,0.7555555555555555,0.8216120174825471,0.5,0.9053112995489576,0.8055555555555556,0.7987108556522677,0.4666666666666667
0.6882207999324096,0.3154761904761904,0.953487372110951,0.8333333333333333,0.8829108342928542,0.7222222222222222,0.9100975801781552,0.7666666666666666,0.9020686652313016,0.6666666666666666,0.6838646227984415,0.2944444444444444,0.5970599604019,0.3595238095238095,0.9665488040107212,0.8666666666666667
0.9410605993303516,0.5,1.0,1.0,0.8821211986607034,0.5,1.0,1.0,1.0,1.0,0.9074747423469344,0.3333333333333333,1.0,1.0,0.8821211986607034,0.5
