gptpmi,gptpmi,bertscore,bertscore,simcse,simcse,lexrank,lexrank,text-davinci-003,text-davinci-003,rouge1,rouge1,perplexity,perplexity
ndcg,ap,ndcg,ap,ndcg,ap,ndcg,ap,ndcg,ap,ndcg,ap,ndcg,ap
1.0,0.9999999999999998,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998
1.0,1.0,0.7238981630719121,0.5333333333333333,0.9852268707233874,0.9166666666666664,0.8823241842659407,0.6666666666666667,1.0,1.0,0.8894415502427393,0.7222222222222222,0.9841302506937816,1.0
0.961114708090442,0.9166666666666664,1.0,1.0,1.0,1.0,0.6747939347030874,0.4249999999999999,0.6726548327764744,0.2813852813852814,0.9906609666436668,1.0,0.9841302506937816,1.0
0.8588133017084099,0.6984126984126984,0.9256149482977668,0.8666666666666667,0.9002240588227913,0.8095238095238095,0.9111869459345774,0.8095238095238095,0.8669312931041652,0.75,0.8108008069241781,0.6984126984126984,0.6203812181819754,0.4206349206349206
0.7387205389949393,0.3277777777777778,0.7691894886434189,0.3873015873015873,0.7484780634398852,0.4444444444444444,0.6192836444906067,0.3206349206349206,0.7851686379347572,0.2738095238095238,0.9111612925996836,0.6805555555555556,0.9025021023583588,0.6464646464646464
0.9545208855356654,0.8333333333333333,0.9598545208568006,0.9166666666666664,0.8468141156227025,0.7,0.7364999665240399,0.4444444444444444,0.7446184727277205,0.5,0.9817802950803723,1.0,0.8667470460280903,0.5909090909090908
0.7141683899119814,0.5644444444444444,0.770004047691243,0.5259090909090909,0.7085228679349218,0.5255555555555554,0.8281987709055152,0.6166666666666667,0.8380361480153937,0.625,0.7033259805284982,0.5055555555555555,0.956591277102318,0.8761904761904762
0.7328286204777911,0.6388888888888888,1.0,1.0,1.0,1.0,0.9469024295259744,0.8666666666666667,0.8410177904184442,0.6111111111111112,1.0,1.0,1.0,1.0
0.500274104344259,0.1111111111111111,0.4451056520293463,0.1,0.6232653496483928,0.5,0.46124347769416,0.1666666666666666,0.6639743144614972,0.1428571428571428,0.4399406667519924,0.1666666666666666,0.8288888747874036,0.5
0.85581123552618,0.25,0.981139637331105,1.0,0.9753465284027844,1.0,0.7504816551706972,0.2,0.8369508728572851,0.2,0.8545079602778285,0.3333333333333333,0.9864454785297618,1.0
0.993054821523324,1.0,0.9692667618252692,0.8875,0.7446037305505098,0.3673611111111111,0.9083368531387898,0.6659090909090909,0.7134989257094007,0.3929924242424242,0.9341001359355708,0.8166666666666667,0.9259588881214182,0.8611111111111112
0.6613115114232802,0.5713512677798392,0.9101660810424425,0.9325396825396826,0.9157190391396371,0.947845804988662,0.8754570155985889,0.8687074829931971,0.9548191104463224,0.8809523809523809,0.9373464418453332,0.948051948051948,0.8601906872227337,0.8755411255411254
0.8670870086853021,0.5833333333333333,1.0,1.0,0.9651954696014428,0.8333333333333333,0.4384946587950029,0.1964285714285714,0.7837770425187169,0.4,0.8320121460235593,0.7,0.877499542286488,0.8333333333333333
0.9047172294870752,0.8041666666666667,0.970928643239658,0.9166666666666666,0.9999999999999998,1.0,0.8773497378596236,0.7048611111111112,0.9593350042209494,0.8611111111111112,0.9999999999999998,1.0,0.927961169374314,0.8125
0.9576158036577358,1.0,0.9772962276980494,1.0,0.7957922344892804,0.5,0.7441049841899747,0.3409090909090909,0.721454837798742,0.2019230769230769,0.958518468898922,1.0,0.984120316545534,1.0
0.9086341836323008,0.6238095238095238,0.97945300067891,0.8928571428571428,0.9464872850267372,0.8875,0.7250637373269829,0.3708333333333333,0.9410165948990504,0.6666666666666666,0.9418638116479716,0.7611111111111111,0.8684550472893696,0.5596590909090909
0.885845364664981,0.6845238095238095,0.9521827096464028,0.8928571428571428,0.9081005913992892,0.7611111111111111,0.7560424808849723,0.6220238095238095,0.8089572687231841,0.4,0.9304076903537984,0.8541666666666666,0.963319000434105,0.8541666666666666
0.9420199290108068,0.6984126984126984,0.8646585672775183,0.4444444444444444,0.8459954171409902,0.3869047619047618,0.909144595758594,0.5166666666666666,0.9326300762491796,0.8666666666666667,0.8088773012327918,0.2666666666666666,0.8130726460294951,0.3407407407407407
0.8862903723241173,0.6428571428571428,0.9906609666436668,1.0,0.9573251664526454,0.8055555555555556,0.635294218473578,0.2619047619047619,0.6372034237616732,0.25,1.0,1.0,0.8154088797271127,0.6
0.6724502988116736,0.3333333333333333,0.8865862078019409,1.0,0.8991713493420895,1.0,0.8416030557952657,0.5,0.7637523307646118,0.25,0.8201807803612292,0.5,0.8894355481400991,1.0
0.9251872454409376,0.81,0.9675774289224572,0.885,0.8792052677382591,0.7088888888888889,0.9005752180024981,0.8211111111111111,0.8601972171558558,0.7142857142857143,0.9234856909071232,0.7742424242424242,0.9000257031916264,0.7592857142857143
0.8109871398483822,0.5877344877344878,0.8189365160563099,0.5555555555555555,0.9254022947234648,0.7751683501683501,0.7555927545248677,0.5883089133089133,0.8411772812505668,0.5962301587301587,0.7576120408108661,0.4664983164983165,0.8587055146478355,0.6352813852813852
0.6625135428332625,0.4166666666666666,0.8935349950641011,0.75,0.851808039736222,0.7,0.6774193729239305,0.25,0.7837770425187169,0.4,0.7840961748322407,0.6,0.9412372913105518,1.0
0.7147904339836334,0.4821428571428571,0.9153049566920348,0.6488095238095237,0.972675631426425,0.8166666666666667,0.70486724199406,0.4154761904761904,0.8766970266722001,0.6166666666666666,0.9653298652162212,0.8125,0.880298768912773,0.54375
0.9536761781878924,0.7,0.9751505962960748,0.8333333333333333,0.9751505962960748,0.8333333333333333,0.9051040614295384,0.5833333333333333,0.9335488157762464,0.5,0.9536761781878924,0.7,1.0000000000000004,1.0
0.8008897551990775,0.5119230769230769,0.7292640472778946,0.5051948051948052,0.681135892507459,0.4125757575757575,0.6938293480054528,0.4597979797979797,0.9035139882514482,0.711111111111111,0.8090886561817026,0.5522222222222222,0.9360812604815768,0.8333333333333333
0.9060254355346824,0.8055555555555556,0.9060254355346824,0.8055555555555556,0.9674679834891692,0.9166666666666664,1.0,1.0,0.8687740131672141,0.6944444444444444,0.6653497124326151,0.5,0.932521091954824,0.8333333333333333
0.7636219308492316,0.5833333333333333,0.9069499034897208,0.6666666666666666,0.8908760118212309,0.75,0.96547754907906,1.0,0.7504092209760203,0.1944444444444444,0.9626113804720956,1.0,0.9550522661430004,1.0
0.6895910437471765,0.3666666666666667,0.7616069780716049,0.3095238095238095,0.770417173395581,0.325,0.9131842938404512,1.0,0.7424496263702423,0.2111111111111111,0.798652745146898,0.2916666666666666,0.809504696765684,0.5833333333333334
0.9390926063147664,0.8303571428571428,0.984158003057314,0.95,0.9832745389080711,1.0,0.6728826217822648,0.3464646464646465,0.947826182312082,0.7208333333333333,0.8912354625433528,0.69375,0.9308180707640672,0.6777777777777778
0.7013736858151504,0.5428571428571428,0.8757820145508608,0.7291666666666666,0.8775988340751283,0.6458333333333333,0.5957944548729012,0.3986111111111111,0.8996262424617885,0.6666666666666666,0.9015364578664924,0.775,0.9573940533989328,0.9166666666666666
0.8994214102225894,0.6666666666666666,0.9358806064295508,0.8333333333333333,0.6893893500865638,0.5,0.6400580017286588,0.2777777777777778,0.916690077481056,0.5,0.970134926586454,1.0,0.9114772006206272,0.8333333333333333
0.8693971809385587,0.65,0.8855226317727459,0.7333333333333334,0.9574340137961772,0.8125,0.9698438021457018,0.875,0.7862259196632584,0.5,0.8606611146179629,0.6916666666666667,0.960284332402646,0.8409090909090909
0.8601631332562953,0.7333333333333333,0.8750940654171038,0.75,0.7251452951680043,0.5099206349206349,0.6581258701597662,0.4020833333333333,0.8171377351730487,0.5416666666666666,0.9469444274734774,0.7095238095238094,0.7395637355352952,0.6220238095238095
0.892973510018337,0.5,0.7804409679665695,0.25,0.7979980553871129,0.3333333333333333,0.9922385874580824,1.0,0.8340543183931248,0.2,0.7394980926391777,0.25,0.8454571098019213,0.5
0.5391065605018965,0.3313492063492063,0.9060254355346824,0.8055555555555556,0.9060254355346824,0.8055555555555556,0.732828620477791,0.6388888888888888,0.7015006110980928,0.3916666666666666,0.6797310500037654,0.5333333333333333,0.8529278650606568,0.7
0.6355665805462288,0.3313492063492063,0.8766234869090527,0.6984126984126984,0.699011890560654,0.5,0.8094858756270988,0.5194805194805194,0.7369616100619031,0.3575757575757575,0.90262751702044,0.7916666666666666,0.9927077244158352,1.0
0.8864147451129435,0.7,0.9190736797852986,0.7916666666666666,0.9361098819892504,0.7,0.6625076084047468,0.2343304843304843,0.8653766565349914,0.5,0.8377660824608465,0.4666666666666667,0.8812347976240255,0.8055555555555556
0.7590587556451608,0.1833333333333333,0.7731983928578894,0.1666666666666666,0.7907083027769362,0.2159090909090909,0.6209651045997581,0.1714285714285714,0.9021985257727622,0.5,0.7644806864242806,0.1458333333333333,0.7360575738231111,0.3333333333333333
0.7562681902262081,0.3666666666666667,0.9384462958256105,1.0,0.8962796619394116,0.75,0.8625229950539512,0.8333333333333333,0.8402593245201196,0.4,0.9220873166629888,1.0,0.9844110355252258,1.0
0.8230277943690759,0.3611111111111111,0.8768406364769348,0.5833333333333333,0.8049059223198186,0.3409090909090909,0.8916548811789314,0.5909090909090909,0.8671819774330719,0.3333333333333333,0.7563995928365966,0.2361111111111111,0.6941120406892513,0.3333333333333333
0.9674679834891692,0.9166666666666664,1.0,1.0,1.0,1.0,0.732828620477791,0.6388888888888888,0.8687740131672141,0.6944444444444444,1.0,1.0,0.8529278650606568,0.7
1.0,1.0,0.9060254355346824,0.8055555555555556,0.9674679834891692,0.9166666666666664,0.9060254355346824,0.8055555555555556,0.9674679834891692,0.9166666666666666,1.0,1.0,1.0,1.0
0.5930342922390149,0.3611111111111111,0.5879316398391591,0.4166666666666666,0.6527027535472198,0.45,0.4896201124270263,0.2,0.7749681855753431,0.5833333333333333,0.7692477019787985,0.5909090909090909,0.8358378955241372,0.5909090909090909
0.8207166161743259,0.4752380952380952,0.898426080444359,0.6658119658119659,0.7952402936132199,0.5402564102564102,0.6231289096121537,0.4157142857142857,0.7957786487461529,0.6047619047619047,0.6772745794128084,0.4264285714285714,0.902466767301576,0.6666666666666667
0.9060254355346824,0.8055555555555556,0.9469024295259744,0.8666666666666667,1.0,1.0,0.9837339917445846,0.9166666666666664,1.0,1.0,0.9367467095119258,0.8055555555555556,1.0,1.0
0.9636402546134226,0.8843537414965985,0.8679005011439667,0.7798185941043083,0.9194237956098448,0.9821428571428572,0.8274400279106956,0.6756802721088435,0.9065519955180994,0.7952380952380952,0.8805968426833544,0.7647392290249433,0.8851732658633753,0.808390022675737
0.8179809735263115,0.6333333333333333,0.9674679834891692,0.9166666666666664,0.9060254355346824,0.8055555555555556,0.8072467605676947,0.6095238095238096,0.932521091954824,0.8333333333333333,0.9469024295259744,0.8666666666666667,1.0,1.0
0.9118014291927556,0.75,0.8882570009263834,0.7159090909090909,0.8294460166281807,0.6,0.6026029375830666,0.3515873015873015,0.8555061664585262,0.6083333333333334,0.7582188321634434,0.423051948051948,0.9480899685709064,0.8333333333333333
0.9272046125150906,0.7,0.9048030336254578,0.6666666666666666,0.8289880293677272,0.2916666666666666,0.8243597825204622,0.375,0.8517200619933546,0.6666666666666666,0.6707417094614977,0.4166666666666666,0.8623539660396649,0.6
0.8801995855067924,0.4821428571428571,0.879703299161479,0.475,0.9800691864572048,0.85,0.8430290921370932,0.35,0.9396759919922087,0.7,0.9353628455242344,0.625,0.9703124199940316,0.7875
0.690105589586889,0.4633333333333332,0.8870126415280354,0.7342424242424244,0.9237927911609808,0.8833333333333333,0.7523494903498579,0.6227272727272728,0.9108136269785952,0.8333333333333334,0.8357979556710631,0.5655122655122655,0.9169062165646452,0.6977777777777778
0.6661811017567928,0.6551948051948052,0.8043303936406316,0.9704861111111112,0.7515163954756477,0.7881313131313131,0.6850588307939751,0.6794507575757576,0.8716016782323228,0.8993055555555556,0.9190781812864928,0.9248511904761904,0.8494137288622313,0.8867424242424242
0.8240974444601779,0.81,0.8762756049605949,0.8766666666666667,0.7784575011807076,0.7116666666666667,0.6291860365400818,0.5311111111111111,0.814171730589096,0.6944444444444444,0.856733893531825,0.835,0.7543718460114147,0.6592857142857143
1.0,1.0,0.995272531058348,1.0,0.9645311371661056,0.8333333333333333,0.944044771474474,0.75,0.9714200372993148,1.0,0.9608856326043356,0.8333333333333333,0.906352157496905,0.6428571428571428
0.7906392771211924,0.4166666666666666,0.8302310645465177,0.5,0.9283395254626584,0.75,0.7320551400428001,0.3333333333333333,0.9362857024180818,0.8333333333333333,0.7721275508894735,0.3666666666666667,0.8670870086853021,0.5833333333333333
0.9131764089608496,0.8333333333333333,0.8332389027543753,0.375,0.6534379238364179,0.225,0.7289852448511672,0.2,0.6787579312488801,0.1625,0.90550977936677,0.75,0.8269423412534783,0.325
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.8735718009365211,0.7222222222222222,0.8773613425743175,0.6333333333333333,0.961114708090442,0.9166666666666664,0.4792249034143358,0.2272727272727273,0.972622479392112,0.9166666666666664,0.7804399431568936,0.5694444444444444,0.8811991369160119,0.7
0.5929277023571019,0.3333333333333333,0.7842609314904189,0.4843304843304843,0.6704567546524443,0.2492063492063492,0.5675810537888032,0.2333333333333333,0.7723725000484919,0.3095238095238095,0.8477578548944334,0.5909090909090908,0.9859455670275612,1.0
0.8267945008135661,0.4666666666666667,0.9759393976437766,1.0,0.7217654925001401,0.3416666666666666,0.6743924644070978,0.2316498316498316,0.8825585995665517,0.75,0.6501717553189897,0.4777777777777778,0.9162853026377802,0.7916666666666666
1.0,1.0,0.9212331508445945,0.6111111111111112,0.8763867251179738,0.5,0.8622619863501559,0.4583333333333333,0.8857028446269286,0.3888888888888888,0.8483139426224381,0.3888888888888888,0.9704643858283932,1.0
0.6202192288969958,0.4629629629629629,0.8721763364880615,0.6805555555555555,0.8300553209190057,0.660515873015873,0.5500033820284671,0.3857804232804233,0.803345541245668,0.6319444444444444,0.92162206334079,0.7666666666666666,0.9188820627365396,0.8690476190476191
0.65345036941078,0.448051948051948,0.8726787744521318,0.69375,0.8670436848381937,0.6833333333333333,0.917655116352884,0.7875,0.920815694582244,0.8,0.9349366583346496,0.8303571428571428,0.9447176050778175,0.85
0.955984845367156,1.0,0.6897429774574458,0.45,0.8977883154387434,0.8333333333333333,0.5433412114876732,0.2777777777777778,0.8622335573662346,0.3666666666666667,0.6564305631797775,0.3333333333333333,0.9082206300132368,0.75
0.966279896750571,0.9095238095238094,0.779115079609457,0.602473716759431,0.8969782776229536,0.9200680272108844,0.7886322765956612,0.7253968253968254,0.9383608492034088,0.875,0.9027848170284352,0.8392857142857142,0.9692247341070036,0.8520408163265305
0.6052602440527058,0.4166666666666666,0.8315546295836228,0.6666666666666666,1.0,1.0,0.5249810332008935,0.3333333333333333,1.0,1.0,0.6934264036172708,0.6666666666666666,1.0,1.0
0.8207149601443599,0.625,0.7315682114753617,0.6083333333333333,0.6153925060653324,0.4511904761904762,0.8184209655592564,0.615909090909091,0.7295907101325984,0.4678571428571428,0.5683577482314874,0.3640873015873015,0.9373680479639928,0.8333333333333333
0.9059155214795386,0.7499226963512677,0.8818350805273445,0.7716509680795394,0.9000395587939797,0.8123376623376621,0.947153686821086,0.857142857142857,0.8054284068361633,0.5648351648351648,0.7473964344820164,0.6691403834260976,0.7633868887098619,0.5845547309833024
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9220433016555236,1.0,0.9778585125241056,1.0,1.0,1.0,0.5707198454845924,0.3333333333333333,0.9074747423469344,0.3333333333333333,0.8999018141796294,1.0,1.0,1.0
0.8824567889380383,0.6220238095238095,0.9456986849972108,0.7333333333333333,0.8924479316431578,0.7291666666666666,0.7605427917618467,0.6220238095238095,0.8647549711098713,0.5178571428571428,0.9358808980259002,0.7321428571428572,0.8418526192287727,0.5416666666666666
0.8940441623361697,0.7,0.7654002831655035,0.375,0.5585492267039389,0.1547619047619047,0.7662976326231549,0.4166666666666666,0.69452313949474,0.2,0.7675359616322464,0.3409090909090909,0.9382825082737012,1.0
0.8670870086853021,0.5833333333333333,0.9119629671334932,0.8333333333333333,1.0,1.0,0.9283395254626584,0.75,1.0,1.0,0.8302310645465177,0.5,0.8302310645465177,0.5
0.9399948811984128,0.8083333333333333,0.9792384489676238,0.9266666666666664,0.9686281868144846,0.8333333333333333,0.8892913696116858,0.7116666666666667,0.882736535812178,0.5682539682539682,0.9597823192446608,0.8599999999999999,0.9045175306326806,0.81
0.9185654350949312,0.7247619047619047,0.8934177065320605,0.6714285714285715,0.7904132690151447,0.4914285714285713,0.8823942950604555,0.6935897435897436,0.7838817164447841,0.4203174603174603,0.8492201824078321,0.6245421245421245,0.9136991523737008,0.6641558441558442
0.9250655001336144,0.775,0.9233058616711298,0.8125,0.9106419385272156,0.7928571428571428,0.9726205250112764,0.8928571428571428,0.8206999984550826,0.5178571428571428,0.9646671256566918,0.8928571428571428,0.953368973763168,0.8875
0.9550675101925752,0.81,0.957436853237715,0.8583333333333333,0.9047171491502628,0.7783333333333333,0.8821335543046601,0.6722222222222223,0.7014487341990583,0.356060606060606,0.9114163717321812,0.7912087912087913,0.9099001709883028,0.7302564102564102
0.8455540170210404,0.6783333333333333,0.9302819319426712,0.885,0.9866232943931766,1.0,0.8463275849608388,0.6533333333333333,0.8579473072148935,0.735,0.8957987721890635,0.7253968253968255,0.941229262330362,0.8761904761904762
0.8627364690573596,0.6984126984126984,0.9158097385959456,0.8095238095238095,0.946939721489856,0.8333333333333333,0.8690561123854728,0.6666666666666667,0.9898404353787876,0.9166666666666664,0.9796808707575754,0.9166666666666664,0.8503892261742261,0.6805555555555556
0.8681608696916917,0.6984126984126984,0.986352011301478,0.9166666666666664,0.9605753368118396,0.8055555555555556,0.9500218290988244,0.9166666666666664,0.9768478822769708,0.9166666666666666,0.9519475762801468,0.7555555555555555,0.9722975783290392,0.9166666666666664
0.9138220961358382,0.8666666666666667,0.8633439316750212,0.6428571428571428,0.8016005565341726,0.5694444444444444,0.7122115776091869,0.4027777777777778,0.7549495447155724,0.5694444444444444,0.705048085176569,0.3686868686868687,0.8104737302895504,0.5555555555555556
0.7784367101695171,0.5888888888888889,0.7992277219792018,0.6388888888888888,0.9091527672596008,1.0,0.560026578027219,0.3333333333333333,0.888458934347242,0.5353535353535354,0.976805018593901,1.0,0.7530458206945418,0.5317460317460317
0.9281449843712676,0.9214285714285712,0.9528755844954756,0.8806122448979592,0.9502426008400664,0.8766233766233766,0.926633933769602,0.7988455988455987,0.87519484431353,0.7777777777777778,0.8301608900976702,0.6988455988455988,0.9416632303554088,0.8028138528138526
0.8205777866879237,0.8041666666666667,0.5667581239659936,0.4012896825396825,0.6617354673730046,0.4861111111111111,0.5566303805237506,0.35,0.8265700879711435,0.6458333333333334,0.6293969778223238,0.5011904761904762,0.8088060826691931,0.6238095238095238
0.9053046370205056,0.7069805194805194,0.9536937084778992,0.8374999999999999,0.9727432703941282,0.8964646464646464,0.7010120049320593,0.5537037037037037,0.7944391070398714,0.6319444444444444,0.7336744829816512,0.6140572390572391,0.9439580391810508,0.7958333333333333
0.8749322092775882,0.7222222222222222,0.7314679014127696,0.5317460317460317,0.6038056783593727,0.365079365079365,0.8373301457453947,0.5333333333333333,0.724227065375768,0.3333333333333333,0.9385522146582808,0.8666666666666667,0.9722975783290392,0.9166666666666664
0.6268164753159344,0.3928571428571428,0.5110718173926314,0.2083333333333333,0.5427534748335187,0.1964285714285714,0.5532943652482825,0.1833333333333333,0.7712667604427249,0.5,0.574669231860998,0.3095238095238095,0.7102003985080908,0.5833333333333333
0.5601056987379857,0.3666666666666667,0.8921670734208306,0.8333333333333333,0.7940586125046901,0.625,0.5818440695931504,0.2575757575757575,0.5833673249895425,0.2261904761904761,0.9050405422041714,0.7,0.4191627718597339,0.1833333333333333
0.9375296540571976,0.75,0.868648761218367,0.5909090909090909,0.854800971439159,0.5833333333333334,0.5362332125897268,0.2083333333333333,0.6185128226859207,0.2083333333333333,0.8840600207683279,0.6111111111111112,0.7922300313264216,0.3611111111111111
0.5,0.3333333333333333,0.6309297535714573,0.5,0.6309297535714573,0.5,0.3868528072345416,0.2,0.6404015779112125,0.25,1.0,1.0,1.0,1.0
0.5198978400806016,0.3555555555555555,0.8757412141153033,0.7555555555555555,0.8484946226286495,0.6984126984126984,0.5930721594511357,0.373015873015873,0.7651853705671658,0.4761904761904761,0.838093507789762,0.6333333333333333,0.6222002370977328,0.4428571428571428
0.9312531593470385,0.7222222222222222,0.9853389112675992,1.0,0.9570298338366768,0.8333333333333333,0.839862548686679,0.4777777777777778,0.9389141119725756,0.6944444444444444,0.9580429338705554,0.9166666666666664,0.9580429338705554,0.9166666666666664
0.899970872382038,0.6095238095238096,0.8646261231424385,0.5888888888888889,0.9262329311802092,0.6666666666666667,0.8355318242345063,0.5317460317460317,0.8496710906022452,0.5694444444444444,0.8672205554734236,0.5555555555555556,0.9465209038394008,0.8055555555555556
0.9999999999999998,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0
0.8797635792896233,0.6236471861471861,0.9484260687485028,0.7211640211640211,0.9828490800057,0.8833333333333333,0.9075523788451956,0.6771825396825396,0.9220500141045036,0.6401515151515151,0.8558217960012064,0.5160714285714285,0.987122482629106,0.9150793650793648
0.9536761781878922,0.7,0.9717593083862934,0.8333333333333333,0.846833038753287,0.3333333333333333,0.9083300569779958,0.7,0.7335382215508568,0.1714285714285714,0.8672290081232698,0.5,0.9775528648173564,1.0
0.8812533492874074,0.75,0.910553733092568,0.8333333333333333,0.8873355130878136,0.8333333333333333,0.6181342297016406,0.2916666666666666,0.8726958928102768,0.4166666666666666,0.8613432366857391,0.6666666666666666,0.8372177068781269,0.5
0.712263066514596,0.5888888888888889,1.0,1.0,1.0,1.0,0.8529278650606567,0.7,1.0,1.0,1.0,1.0,0.932521091954824,0.8333333333333333
0.9664954670919916,0.8875,0.980614895827484,1.0,0.970351055052658,1.0,0.9129945048699432,0.95,0.8355419759014239,0.7625,0.9508857780151236,0.95,0.9039198900879072,0.9166666666666666
0.760396598999874,0.3873015873015873,0.7248741882379107,0.3131313131313131,0.6967998923707381,0.3131313131313131,0.6957903102644564,0.2341269841269841,0.9717427648943704,0.9166666666666666,0.6874333075806792,0.2208624708624708,0.9397780431080066,0.9166666666666664
0.8804981969849878,0.5833333333333333,0.9530017801236168,1.0,0.9411985336067972,0.75,0.8955476798217429,0.5833333333333334,0.9080663917808068,0.5,0.9300643166595912,0.8333333333333333,0.9502621569392145,1.0
0.8828219584240925,0.6984126984126984,0.7298589020448389,0.5888888888888889,0.929327412165716,0.8333333333333333,0.727017048135988,0.5888888888888889,0.8185460845614076,0.4285714285714285,0.8300019336140659,0.6428571428571428,0.8797105667936712,0.7
0.910317799336842,0.8095238095238095,0.621853054975887,0.2991452991452991,0.7286042082287869,0.3777777777777777,0.633177133534819,0.3206349206349206,0.6787541656285189,0.3435897435897436,0.6726503343656713,0.276094276094276,0.920089256736678,0.7435897435897436
0.912248731880702,0.7833333333333332,0.952441948401054,0.7595238095238095,0.9786269702827104,0.885,0.9373133916090722,0.740909090909091,0.853211869207298,0.5821428571428571,0.7245107619920447,0.4718614718614718,0.8968690433962981,0.6726190476190477
0.5616050602640934,0.3095238095238095,0.910553733092568,0.8333333333333333,0.7465440375205509,0.3666666666666667,0.5344051260608407,0.225,0.7882260890740638,0.3333333333333333,0.9583179484464872,0.8333333333333333,0.973012231497734,1.0
0.9000022011247636,0.6715969215969216,0.8884505044512302,0.8178571428571427,0.9354912156180828,0.8416666666666666,0.7514588042972802,0.4606772856772857,0.9036856971482484,0.6223544973544973,0.8007721718452017,0.671067821067821,0.8938313417997732,0.6370370370370371
0.8661393838090313,0.575,0.9147535563058844,0.6916666666666667,0.8152440542464477,0.5277777777777777,0.8883772906328247,0.6,0.8646584563431832,0.475,0.9506129400718236,0.7875,0.9070544514364453,0.7361111111111112
0.856517271429522,0.6777777777777778,0.9390117838314892,0.8928571428571428,0.942325690227588,0.875,0.8276785313312568,0.6215277777777778,0.9373330067908248,0.8875,0.94778699780511,0.9166666666666666,0.960219327247291,0.7928571428571428
0.724642003016125,0.4027777777777778,0.7079614459167225,0.35,0.7516134992540172,0.4249999999999999,0.8169161804376756,0.7435897435897436,0.6522299476129877,0.2343304843304843,0.7507168735281954,0.4444444444444445,0.8009752185824897,0.5074074074074074
0.6806060567602011,0.125,0.8992424290497488,1.0,0.8901137887243915,1.0,0.6072215148966891,0.125,0.7148512988734986,0.3333333333333333,0.9220433016555236,1.0,1.0,1.0
0.8813367087448152,0.8333333333333333,0.8813367087448152,0.8333333333333333,0.9509457695419298,1.0,0.8539432076387757,0.6666666666666666,0.8506530988848554,0.6666666666666666,0.578654781976635,0.4166666666666666,0.9617761342179452,1.0
0.5111605805977255,0.273015873015873,0.5832919947558592,0.3277777777777778,0.559886365869184,0.3373015873015872,0.6226495330384747,0.3316498316498316,0.5163637998418867,0.2651515151515151,0.5707901402949351,0.3174603174603174,0.96766490223762,1.0
0.9999999999999998,1.0,0.9197207891481876,0.8333333333333333,0.9999999999999998,1.0,0.57064171895532,0.4166666666666666,0.78532085947766,0.5,0.9197207891481876,0.8333333333333333,0.8772153153380492,0.75
0.932693837140692,0.8666666666666667,0.88553327126433,0.6555555555555554,0.8526246454901237,0.6095238095238096,0.6387538501986832,0.2666666666666666,0.8095277979926667,0.5151515151515151,0.762759955284973,0.4249999999999999,0.6114262726748982,0.3777777777777777
0.8915109958566468,0.5,0.841174282174566,0.3333333333333333,0.8836634570328205,0.45,0.85445938490758,0.3409090909090909,0.8136172194644099,0.1944444444444444,0.8789311574520465,0.4166666666666666,0.8940441713094219,0.5833333333333333
0.9103938148076338,0.81,0.7921386443475334,0.6683333333333333,0.7921386443475334,0.6683333333333333,0.9697292911661872,0.8761904761904762,0.982507795840333,0.885,0.7874858223605492,0.6416666666666666,0.89955522413705,0.7416666666666667
0.6636653320386314,0.4777777777777778,0.9882233298796186,1.0,0.8675383227816976,0.9166666666666664,0.8223675087240488,0.6666666666666667,0.7428157336013288,0.5,0.6468815071350618,0.3833333333333333,0.9281862551878238,0.9166666666666664
0.6371380441344056,0.4761904761904761,0.7677316402919082,0.6791666666666667,0.8781018908103656,0.7321428571428572,0.7646349097620044,0.4583333333333332,0.9603884587924788,0.8166666666666667,0.87230219395292,0.6777777777777778,0.9356429794834424,0.85
